User ID,Day Of Week,,Show,Season,Episode,Time Watched,Gender,Completed,Time of Day,,,
45178,2019/2/11,Monday,Orange Is The New Black,2,2,41,Male,0,0,,,
44962,2019/2/10,Sunday,Orange Is The New Black,5,6,55,Male,1,1,,,
63805,2019/2/9,Saturday,Orange Is The New Black,3,4,6,Female,0,0,,,
57626,2019/2/9,Saturday,Orange Is The New Black,3,7,52,Male,1,0,,,
4458,2019/2/10,Sunday,Orange Is The New Black,2,6,9,Female,0,0,,,
76949,2019/2/11,Monday,Orange Is The New Black,4,3,18,Male,0,1,,,
86441,2019/2/9,Saturday,Orange Is The New Black,1,2,47,Male,0,0,,,
39360,2019/2/12,Tuesday,Orange Is The New Black,4,4,41,Female,0,0,,,
35196,2019/2/11,Monday,Orange Is The New Black,2,8,26,Male,0,1,,,
72784,2019/2/10,Sunday,Orange Is The New Black,5,5,55,Female,1,0,,,
12003,2019/2/10,Sunday,Orange Is The New Black,2,9,46,Female,0,0,,,
42615,2019/2/9,Saturday,Orange Is The New Black,4,10,53,Male,1,1,,,
8731,2019/2/9,Saturday,Orange Is The New Black,2,9,39,Male,0,0,,,
73066,2019/2/9,Saturday,Orange Is The New Black,4,4,59,Male,1,1,,,
84474,2019/2/10,Sunday,Orange Is The New Black,2,7,58,Female,1,1,,,
37630,2019/2/12,Tuesday,Orange Is The New Black,3,2,49,Female,0,0,,,
6214,2019/2/12,Tuesday,Orange Is The New Black,4,9,24,Male,0,1,,,
31770,2019/2/9,Saturday,Orange Is The New Black,5,5,56,Female,1,0,,,
41937,2019/2/12,Tuesday,Orange Is The New Black,5,8,27,Female,0,1,,,
77432,2019/2/12,Tuesday,Orange Is The New Black,4,2,17,Male,0,0,,,
110709,2019/2/12,Tuesday,Orange Is The New Black,2,1,49,Female,0,0,,,
38768,2019/2/11,Monday,Orange Is The New Black,3,1,49,Male,0,1,,,
73329,2019/2/12,Tuesday,Orange Is The New Black,2,8,30,Male,0,1,,,
100323,2019/2/11,Monday,Orange Is The New Black,1,1,20,Male,0,0,,,
22317,2019/2/12,Tuesday,Orange Is The New Black,3,8,20,Female,0,0,,,
35793,2019/2/11,Monday,Orange Is The New Black,1,9,36,Female,0,1,,,
59641,2019/2/9,Saturday,Orange Is The New Black,1,4,41,Male,0,1,,,
95651,2019/2/12,Tuesday,Orange Is The New Black,1,10,55,Female,1,0,,,
62897,2019/2/11,Monday,Orange Is The New Black,5,3,25,Male,0,0,,,
34493,2019/2/11,Monday,Orange Is The New Black,4,6,39,Female,0,1,,,
112830,2019/2/11,Monday,Orange Is The New Black,3,7,50,Female,0,1,,,
74663,2019/2/12,Tuesday,Orange Is The New Black,1,4,28,Male,0,0,,,
121010,2019/2/12,Tuesday,Orange Is The New Black,4,1,58,Male,1,0,,,
78963,2019/2/11,Monday,Orange Is The New Black,2,8,20,Male,0,0,,,
62063,2019/2/11,Monday,Orange Is The New Black,5,6,28,Male,0,1,,,
53801,2019/2/10,Sunday,Orange Is The New Black,4,6,12,Male,0,0,,,
38612,2019/2/12,Tuesday,Orange Is The New Black,5,8,59,Male,1,0,,,
33676,2019/2/11,Monday,Orange Is The New Black,2,10,24,Female,0,1,,,
82970,2019/2/11,Monday,Orange Is The New Black,4,2,54,Male,1,0,,,
3205,2019/2/10,Sunday,Orange Is The New Black,2,6,47,Female,0,1,,,
111808,2019/2/9,Saturday,Orange Is The New Black,2,10,26,Female,0,1,,,
78273,2019/2/12,Tuesday,Orange Is The New Black,4,9,23,Male,0,0,,,
69401,2019/2/12,Tuesday,Orange Is The New Black,3,4,50,Female,0,1,,,
71910,2019/2/10,Sunday,Orange Is The New Black,3,3,6,Male,0,1,,,
51219,2019/2/9,Saturday,Orange Is The New Black,1,1,2,Male,0,0,,,
48171,2019/2/11,Monday,Orange Is The New Black,4,7,41,Female,0,0,,,
27807,2019/2/10,Sunday,Orange Is The New Black,3,2,33,Female,0,0,,,
102801,2019/2/10,Sunday,Orange Is The New Black,2,7,29,Male,0,1,,,
80897,2019/2/12,Tuesday,Orange Is The New Black,3,8,36,Male,0,0,,,
22460,2019/2/10,Sunday,Orange Is The New Black,4,3,2,Female,0,0,,,
97478,2019/2/11,Monday,Orange Is The New Black,3,6,30,Male,0,1,,,
96906,2019/2/12,Tuesday,Orange Is The New Black,4,9,56,Male,1,1,,,
58465,2019/2/9,Saturday,Orange Is The New Black,2,2,20,Female,0,1,,,
58555,2019/2/9,Saturday,Orange Is The New Black,3,6,3,Female,0,1,,,
79355,2019/2/10,Sunday,Orange Is The New Black,2,2,8,Male,0,0,,,
55617,2019/2/10,Sunday,Orange Is The New Black,4,8,50,Female,0,1,,,
47531,2019/2/10,Sunday,Orange Is The New Black,5,8,37,Female,0,1,,,
61108,2019/2/9,Saturday,Orange Is The New Black,5,6,3,Male,0,0,,,
20195,2019/2/10,Sunday,Orange Is The New Black,3,8,12,Female,0,1,,,
79063,2019/2/11,Monday,Orange Is The New Black,5,7,25,Male,0,1,,,
44602,2019/2/9,Saturday,Orange Is The New Black,1,7,40,Female,0,1,,,
54450,2019/2/12,Tuesday,Orange Is The New Black,3,2,38,Male,0,1,,,
5983,2019/2/10,Sunday,Orange Is The New Black,3,9,12,Female,0,1,,,
68946,2019/2/12,Tuesday,Orange Is The New Black,5,2,38,Male,0,0,,,
42010,2019/2/11,Monday,Orange Is The New Black,2,6,31,Female,0,1,,,
97400,2019/2/10,Sunday,Orange Is The New Black,5,6,42,Male,0,0,,,
33897,2019/2/10,Sunday,Orange Is The New Black,1,2,57,Female,1,0,,,
4347,2019/2/10,Sunday,Orange Is The New Black,4,5,38,Male,0,1,,,
97961,2019/2/10,Sunday,Orange Is The New Black,1,6,39,Female,0,0,,,
32280,2019/2/10,Sunday,Orange Is The New Black,2,3,57,Female,1,1,,,
24731,2019/2/11,Monday,Orange Is The New Black,3,6,34,Female,0,0,,,
72355,2019/2/9,Saturday,Orange Is The New Black,1,1,33,Female,0,0,,,
90386,2019/2/12,Tuesday,Orange Is The New Black,5,6,33,Female,0,1,,,
73304,2019/2/12,Tuesday,Orange Is The New Black,1,2,22,Male,0,1,,,
75777,2019/2/12,Tuesday,Orange Is The New Black,1,3,18,Male,0,0,,,
92222,2019/2/12,Tuesday,Orange Is The New Black,3,2,54,Female,1,0,,,
47631,2019/2/11,Monday,Orange Is The New Black,2,9,25,Female,0,0,,,
119676,2019/2/10,Sunday,Orange Is The New Black,1,9,32,Male,0,1,,,
117728,2019/2/12,Tuesday,Orange Is The New Black,1,4,59,Male,1,1,,,
291,2019/2/12,Tuesday,Orange Is The New Black,2,7,39,Male,0,0,,,
30883,2019/2/10,Sunday,Orange Is The New Black,5,3,35,Female,0,1,,,
12047,2019/2/10,Sunday,Orange Is The New Black,2,1,8,Female,0,0,,,
117432,2019/2/12,Tuesday,Orange Is The New Black,1,9,12,Male,0,1,,,
43021,2019/2/12,Tuesday,Orange Is The New Black,4,3,57,Female,1,1,,,
73165,2019/2/11,Monday,Orange Is The New Black,3,9,24,Male,0,1,,,
107575,2019/2/12,Tuesday,Orange Is The New Black,1,7,46,Male,0,0,,,
42374,2019/2/12,Tuesday,Orange Is The New Black,3,3,37,Female,0,1,,,
119818,2019/2/12,Tuesday,Orange Is The New Black,1,1,36,Male,0,1,,,
90844,2019/2/10,Sunday,Orange Is The New Black,2,6,26,Female,0,1,,,
108854,2019/2/11,Monday,Orange Is The New Black,1,4,45,Male,0,1,,,
111948,2019/2/10,Sunday,Orange Is The New Black,3,10,58,Male,1,1,,,
40397,2019/2/10,Sunday,Orange Is The New Black,5,1,22,Female,0,1,,,
121970,2019/2/12,Tuesday,Orange Is The New Black,5,8,54,Female,1,1,,,
39888,2019/2/12,Tuesday,Orange Is The New Black,2,6,51,Female,1,0,,,
108468,2019/2/10,Sunday,Orange Is The New Black,5,5,6,Female,0,0,,,
73841,2019/2/10,Sunday,Orange Is The New Black,1,9,34,Female,0,1,,,
19961,2019/2/10,Sunday,Orange Is The New Black,2,3,46,Male,0,0,,,
51724,2019/2/10,Sunday,Orange Is The New Black,3,10,55,Female,1,0,,,
22687,2019/2/12,Tuesday,Orange Is The New Black,1,7,6,Female,0,0,,,
27522,2019/2/10,Sunday,Orange Is The New Black,3,4,31,Male,0,1,,,
2317,2019/2/9,Saturday,Orange Is The New Black,2,5,42,Male,0,1,,,
88851,2019/2/10,Sunday,Orange Is The New Black,1,4,16,Female,0,0,,,
78964,2019/2/10,Sunday,Orange Is The New Black,3,5,5,Male,0,0,,,
50819,2019/2/11,Monday,Orange Is The New Black,3,5,34,Female,0,0,,,
92488,2019/2/11,Monday,Orange Is The New Black,3,10,55,Male,1,0,,,
115991,2019/2/10,Sunday,Orange Is The New Black,4,8,36,Female,0,1,,,
4420,2019/2/9,Saturday,Orange Is The New Black,4,7,17,Female,0,0,,,
23085,2019/2/11,Monday,Orange Is The New Black,2,6,15,Male,0,0,,,
87730,2019/2/9,Saturday,Orange Is The New Black,3,2,29,Female,0,1,,,
11220,2019/2/12,Tuesday,Orange Is The New Black,3,2,26,Male,0,1,,,
72498,2019/2/9,Saturday,Orange Is The New Black,4,6,49,Male,0,1,,,
51012,2019/2/10,Sunday,Orange Is The New Black,5,1,40,Female,0,1,,,
22575,2019/2/9,Saturday,Orange Is The New Black,2,7,12,Female,0,1,,,
98469,2019/2/9,Saturday,Orange Is The New Black,2,1,29,Female,0,1,,,
15567,2019/2/10,Sunday,Orange Is The New Black,3,1,37,Female,0,1,,,
83950,2019/2/11,Monday,Orange Is The New Black,4,8,14,Female,0,0,,,
44941,2019/2/11,Monday,Orange Is The New Black,2,9,37,Male,0,0,,,
71381,2019/2/10,Sunday,Orange Is The New Black,3,4,42,Male,0,1,,,
16718,2019/2/9,Saturday,Orange Is The New Black,4,10,12,Male,0,0,,,
2248,2019/2/9,Saturday,Orange Is The New Black,4,7,57,Female,1,0,,,
20014,2019/2/9,Saturday,Orange Is The New Black,5,3,39,Male,0,1,,,
16443,2019/2/9,Saturday,Orange Is The New Black,2,8,55,Female,1,0,,,
122280,2019/2/9,Saturday,Orange Is The New Black,4,2,20,Male,0,0,,,
86371,2019/2/12,Tuesday,Orange Is The New Black,4,6,3,Female,0,1,,,
51155,2019/2/9,Saturday,Orange Is The New Black,5,9,11,Male,0,1,,,
72269,2019/2/11,Monday,Orange Is The New Black,1,2,27,Male,0,0,,,
99551,2019/2/10,Sunday,Orange Is The New Black,3,4,59,Male,1,0,,,
25539,2019/2/9,Saturday,Orange Is The New Black,3,7,3,Male,0,1,,,
58270,2019/2/10,Sunday,Orange Is The New Black,2,8,3,Female,0,0,,,
79687,2019/2/10,Sunday,Orange Is The New Black,5,8,19,Female,0,0,,,
78091,2019/2/12,Tuesday,Orange Is The New Black,2,2,54,Male,1,1,,,
68307,2019/2/11,Monday,Orange Is The New Black,3,10,38,Female,0,1,,,
39495,2019/2/9,Saturday,Orange Is The New Black,5,9,1,Male,0,1,,,
95992,2019/2/10,Sunday,Orange Is The New Black,1,4,18,Female,0,0,,,
114116,2019/2/12,Tuesday,Orange Is The New Black,1,6,44,Female,0,1,,,
78786,2019/2/11,Monday,Orange Is The New Black,2,4,23,Female,0,1,,,
20195,2019/2/9,Saturday,Orange Is The New Black,4,7,45,Male,0,0,,,
86442,2019/2/10,Sunday,Orange Is The New Black,2,8,48,Female,0,0,,,
44330,2019/2/10,Sunday,Orange Is The New Black,4,10,58,Female,1,0,,,
106386,2019/2/10,Sunday,Orange Is The New Black,5,10,10,Male,0,1,,,
24636,2019/2/11,Monday,Orange Is The New Black,2,4,51,Male,1,0,,,
92862,2019/2/10,Sunday,Orange Is The New Black,1,3,53,Male,1,1,,,
68143,2019/2/11,Monday,Orange Is The New Black,5,8,35,Male,0,1,,,
35313,2019/2/11,Monday,Orange Is The New Black,2,6,56,Male,1,0,,,
65770,2019/2/10,Sunday,Orange Is The New Black,4,5,18,Female,0,1,,,
66778,2019/2/11,Monday,Orange Is The New Black,5,8,52,Female,1,1,,,
104117,2019/2/11,Monday,Orange Is The New Black,1,2,27,Female,0,0,,,
122055,2019/2/10,Sunday,Orange Is The New Black,1,2,2,Female,0,0,,,
36555,2019/2/12,Tuesday,Orange Is The New Black,4,8,57,Female,1,0,,,
70540,2019/2/9,Saturday,Orange Is The New Black,1,8,9,Female,0,1,,,
102881,2019/2/11,Monday,Orange Is The New Black,4,4,47,Female,0,1,,,
96099,2019/2/10,Sunday,Orange Is The New Black,1,7,39,Male,0,1,,,
72171,2019/2/9,Saturday,Orange Is The New Black,4,6,16,Female,0,1,,,
110880,2019/2/12,Tuesday,Orange Is The New Black,5,9,35,Male,0,0,,,
71741,2019/2/12,Tuesday,Orange Is The New Black,1,9,40,Female,0,1,,,
109881,2019/2/12,Tuesday,Orange Is The New Black,1,3,50,Male,0,0,,,
1804,2019/2/11,Monday,Orange Is The New Black,3,6,35,Male,0,1,,,
108321,2019/2/12,Tuesday,Orange Is The New Black,2,5,20,Female,0,0,,,
114634,2019/2/10,Sunday,Orange Is The New Black,2,5,1,Male,0,0,,,
13479,2019/2/10,Sunday,Orange Is The New Black,3,10,36,Male,0,1,,,
77177,2019/2/9,Saturday,Orange Is The New Black,4,5,31,Female,0,0,,,
94840,2019/2/11,Monday,Orange Is The New Black,2,7,25,Male,0,0,,,
48911,2019/2/12,Tuesday,Orange Is The New Black,3,10,28,Male,0,0,,,
120696,2019/2/9,Saturday,Orange Is The New Black,2,3,41,Female,0,0,,,
71912,2019/2/9,Saturday,Orange Is The New Black,4,9,4,Female,0,1,,,
77780,2019/2/12,Tuesday,Orange Is The New Black,4,6,18,Male,0,0,,,
70156,2019/2/12,Tuesday,Orange Is The New Black,5,10,48,Female,0,1,,,
43596,2019/2/12,Tuesday,Orange Is The New Black,4,3,51,Female,1,1,,,
59896,2019/2/10,Sunday,Orange Is The New Black,1,9,19,Female,0,0,,,
30294,2019/2/11,Monday,Orange Is The New Black,5,3,29,Female,0,0,,,
97634,2019/2/10,Sunday,Orange Is The New Black,1,4,59,Male,1,0,,,
51026,2019/2/11,Monday,Orange Is The New Black,5,1,12,Female,0,1,,,
10553,2019/2/10,Sunday,Orange Is The New Black,3,4,28,Female,0,0,,,
46014,2019/2/12,Tuesday,Orange Is The New Black,2,2,25,Male,0,1,,,
5817,2019/2/10,Sunday,Orange Is The New Black,3,6,23,Female,0,0,,,
31658,2019/2/11,Monday,Orange Is The New Black,2,3,52,Female,1,1,,,
88880,2019/2/11,Monday,Orange Is The New Black,5,5,41,Female,0,1,,,
13749,2019/2/10,Sunday,Orange Is The New Black,5,6,7,Female,0,1,,,
98897,2019/2/12,Tuesday,Orange Is The New Black,2,10,9,Male,0,0,,,
502,2019/2/12,Tuesday,Orange Is The New Black,1,9,41,Male,0,0,,,
105478,2019/2/9,Saturday,Orange Is The New Black,4,1,20,Male,0,1,,,
67537,2019/2/9,Saturday,Orange Is The New Black,3,4,20,Male,0,1,,,
18076,2019/2/11,Monday,Orange Is The New Black,3,3,14,Female,0,0,,,
30199,2019/2/9,Saturday,Orange Is The New Black,2,3,40,Male,0,1,,,
99564,2019/2/10,Sunday,Orange Is The New Black,4,3,27,Female,0,1,,,
112217,2019/2/9,Saturday,Orange Is The New Black,4,4,44,Male,0,0,,,
64093,2019/2/11,Monday,Orange Is The New Black,1,2,29,Female,0,0,,,
95268,2019/2/10,Sunday,Orange Is The New Black,1,1,11,Male,0,0,,,
40491,2019/2/12,Tuesday,Orange Is The New Black,3,3,39,Male,0,0,,,
101070,2019/2/11,Monday,Orange Is The New Black,3,2,4,Male,0,0,,,
40824,2019/2/12,Tuesday,Orange Is The New Black,1,2,28,Male,0,0,,,
32391,2019/2/10,Sunday,Orange Is The New Black,3,6,1,Male,0,1,,,
88718,2019/2/12,Tuesday,Orange Is The New Black,1,5,3,Male,0,1,,,
41743,2019/2/11,Monday,Orange Is The New Black,5,5,8,Female,0,1,,,
3500,2019/2/11,Monday,Orange Is The New Black,5,5,52,Male,1,0,,,
69344,2019/2/10,Sunday,Orange Is The New Black,1,8,52,Male,1,1,,,
49081,2019/2/11,Monday,Orange Is The New Black,4,1,54,Male,1,1,,,
14965,2019/2/12,Tuesday,Orange Is The New Black,4,10,48,Female,0,1,,,
106912,2019/2/10,Sunday,Orange Is The New Black,2,10,35,Male,0,1,,,
51683,2019/2/9,Saturday,Orange Is The New Black,2,7,33,Male,0,1,,,
120430,2019/2/12,Tuesday,Orange Is The New Black,5,9,20,Female,0,1,,,
78476,2019/2/10,Sunday,Orange Is The New Black,1,3,48,Male,0,0,,,
76229,2019/2/11,Monday,Orange Is The New Black,1,9,51,Female,1,0,,,
66349,2019/2/10,Sunday,Orange Is The New Black,1,6,35,Female,0,1,,,
56508,2019/2/11,Monday,Orange Is The New Black,1,2,58,Male,1,0,,,
98348,2019/2/12,Tuesday,Orange Is The New Black,3,4,30,Male,0,0,,,
89550,2019/2/10,Sunday,Orange Is The New Black,2,3,8,Male,0,1,,,
29118,2019/2/10,Sunday,Orange Is The New Black,2,2,29,Male,0,1,,,
82469,2019/2/12,Tuesday,Orange Is The New Black,5,7,34,Male,0,0,,,
21829,2019/2/12,Tuesday,Orange Is The New Black,3,1,59,Female,1,1,,,
52683,2019/2/12,Tuesday,Orange Is The New Black,2,2,24,Male,0,1,,,
11815,2019/2/11,Monday,Orange Is The New Black,2,5,16,Female,0,0,,,
76080,2019/2/9,Saturday,Orange Is The New Black,5,10,50,Male,0,0,,,
96610,2019/2/11,Monday,Orange Is The New Black,3,6,1,Male,0,1,,,
531,2019/2/12,Tuesday,Orange Is The New Black,3,5,3,Male,0,1,,,
65828,2019/2/9,Saturday,Orange Is The New Black,4,5,51,Male,1,0,,,
100239,2019/2/10,Sunday,Orange Is The New Black,1,10,15,Male,0,0,,,
79868,2019/2/11,Monday,Orange Is The New Black,3,5,16,Female,0,0,,,
64222,2019/2/11,Monday,Orange Is The New Black,5,2,32,Female,0,0,,,
97055,2019/2/10,Sunday,Orange Is The New Black,4,3,29,Male,0,1,,,
11762,2019/2/12,Tuesday,Orange Is The New Black,3,10,60,Male,1,1,,,
36649,2019/2/10,Sunday,Orange Is The New Black,3,1,49,Male,0,1,,,
51274,2019/2/10,Sunday,Orange Is The New Black,2,3,24,Female,0,1,,,
33087,2019/2/11,Monday,Orange Is The New Black,1,7,50,Female,0,1,,,
105727,2019/2/11,Monday,Orange Is The New Black,3,2,17,Female,0,0,,,
47674,2019/2/11,Monday,Orange Is The New Black,5,5,58,Male,1,1,,,
48438,2019/2/11,Monday,Orange Is The New Black,3,1,2,Female,0,0,,,
79213,2019/2/9,Saturday,Orange Is The New Black,5,5,21,Female,0,0,,,
113705,2019/2/10,Sunday,Orange Is The New Black,5,4,9,Male,0,1,,,
60921,2019/2/11,Monday,Orange Is The New Black,4,10,28,Female,0,1,,,
38898,2019/2/9,Saturday,Orange Is The New Black,3,1,25,Female,0,1,,,
50443,2019/2/12,Tuesday,Orange Is The New Black,3,7,30,Male,0,0,,,
11348,2019/2/9,Saturday,Orange Is The New Black,3,6,26,Male,0,1,,,
51181,2019/2/10,Sunday,Orange Is The New Black,4,6,38,Male,0,0,,,
6427,2019/2/12,Tuesday,Orange Is The New Black,2,1,1,Female,0,1,,,
66341,2019/2/10,Sunday,Orange Is The New Black,3,10,16,Male,0,0,,,
78,2019/2/12,Tuesday,Orange Is The New Black,3,2,19,Female,0,0,,,
29468,2019/2/12,Tuesday,Orange Is The New Black,1,5,54,Male,1,0,,,
20288,2019/2/11,Monday,Orange Is The New Black,5,6,34,Male,0,1,,,
95044,2019/2/9,Saturday,Orange Is The New Black,4,8,24,Female,0,0,,,
118946,2019/2/12,Tuesday,Orange Is The New Black,2,7,20,Male,0,1,,,
9630,2019/2/9,Saturday,Orange Is The New Black,3,8,17,Female,0,0,,,
25626,2019/2/10,Sunday,Orange Is The New Black,4,2,40,Female,0,0,,,
12753,2019/2/12,Tuesday,Orange Is The New Black,5,7,8,Female,0,1,,,
11801,2019/2/11,Monday,Orange Is The New Black,4,5,42,Female,0,1,,,
71331,2019/2/12,Tuesday,Orange Is The New Black,4,1,36,Male,0,0,,,
8173,2019/2/9,Saturday,Orange Is The New Black,4,9,54,Male,1,0,,,
71875,2019/2/9,Saturday,Orange Is The New Black,2,2,16,Female,0,0,,,
62485,2019/2/11,Monday,Orange Is The New Black,2,10,54,Male,1,0,,,
117924,2019/2/11,Monday,Orange Is The New Black,5,9,20,Male,0,1,,,
85188,2019/2/9,Saturday,Orange Is The New Black,3,3,43,Female,0,1,,,
95140,2019/2/12,Tuesday,Orange Is The New Black,5,3,12,Female,0,0,,,
6814,2019/2/9,Saturday,Orange Is The New Black,5,7,10,Female,0,1,,,
122984,2019/2/10,Sunday,Orange Is The New Black,2,3,31,Male,0,1,,,
98059,2019/2/11,Monday,Orange Is The New Black,5,9,58,Female,1,0,,,
53027,2019/2/9,Saturday,Orange Is The New Black,1,9,50,Female,0,1,,,
21681,2019/2/11,Monday,Orange Is The New Black,1,9,23,Male,0,0,,,
70535,2019/2/12,Tuesday,Orange Is The New Black,2,2,43,Male,0,1,,,
34628,2019/2/10,Sunday,Orange Is The New Black,3,5,47,Female,0,1,,,
84894,2019/2/10,Sunday,Orange Is The New Black,4,9,53,Male,1,0,,,
24659,2019/2/9,Saturday,Orange Is The New Black,1,3,18,Male,0,1,,,
116133,2019/2/11,Monday,Orange Is The New Black,3,1,13,Male,0,0,,,
49581,2019/2/10,Sunday,Orange Is The New Black,5,5,13,Female,0,0,,,
48886,2019/2/10,Sunday,Orange Is The New Black,3,1,3,Female,0,1,,,
56701,2019/2/9,Saturday,Orange Is The New Black,3,4,39,Female,0,0,,,
93824,2019/2/9,Saturday,Orange Is The New Black,3,3,10,Female,0,0,,,
20259,2019/2/11,Monday,Orange Is The New Black,3,2,15,Male,0,0,,,
26526,2019/2/9,Saturday,Orange Is The New Black,4,8,32,Male,0,1,,,
86049,2019/2/9,Saturday,Orange Is The New Black,2,4,55,Male,1,0,,,
116721,2019/2/12,Tuesday,Orange Is The New Black,3,5,50,Female,0,0,,,
61263,2019/2/9,Saturday,Orange Is The New Black,4,3,45,Male,0,1,,,
93653,2019/2/10,Sunday,Orange Is The New Black,4,8,6,Female,0,1,,,
32382,2019/2/11,Monday,Orange Is The New Black,3,7,39,Male,0,1,,,
64146,2019/2/12,Tuesday,Orange Is The New Black,1,2,52,Male,1,0,,,
82828,2019/2/9,Saturday,Orange Is The New Black,3,10,40,Female,0,1,,,
58070,2019/2/9,Saturday,Orange Is The New Black,3,10,17,Female,0,1,,,
98916,2019/2/9,Saturday,Orange Is The New Black,3,9,56,Male,1,1,,,
110039,2019/2/10,Sunday,Orange Is The New Black,3,6,47,Male,0,1,,,
1691,2019/2/11,Monday,Orange Is The New Black,1,10,11,Male,0,1,,,
92921,2019/2/10,Sunday,Orange Is The New Black,3,9,44,Male,0,0,,,
20459,2019/2/9,Saturday,Orange Is The New Black,1,6,34,Male,0,1,,,
43158,2019/2/10,Sunday,Orange Is The New Black,3,8,36,Female,0,1,,,
71395,2019/2/11,Monday,Orange Is The New Black,3,1,45,Male,0,0,,,
117209,2019/2/12,Tuesday,Orange Is The New Black,4,1,48,Male,0,0,,,
120108,2019/2/11,Monday,Orange Is The New Black,5,2,35,Male,0,1,,,
81350,2019/2/10,Sunday,Orange Is The New Black,1,7,2,Male,0,1,,,
56794,2019/2/12,Tuesday,Orange Is The New Black,4,1,44,Female,0,1,,,
113437,2019/2/11,Monday,Orange Is The New Black,3,10,10,Female,0,0,,,
35219,2019/2/9,Saturday,Orange Is The New Black,1,2,26,Male,0,1,,,
99810,2019/2/10,Sunday,Orange Is The New Black,4,3,21,Female,0,1,,,
120428,2019/2/10,Sunday,Orange Is The New Black,5,10,16,Female,0,1,,,
88634,2019/2/9,Saturday,Orange Is The New Black,3,8,32,Male,0,0,,,
42263,2019/2/11,Monday,Orange Is The New Black,3,9,48,Male,0,1,,,
47064,2019/2/11,Monday,Orange Is The New Black,5,6,36,Male,0,1,,,
22820,2019/2/10,Sunday,Orange Is The New Black,3,10,6,Male,0,0,,,
48072,2019/2/11,Monday,Orange Is The New Black,4,6,9,Male,0,0,,,
31947,2019/2/9,Saturday,Orange Is The New Black,2,6,44,Male,0,0,,,
77908,2019/2/12,Tuesday,Orange Is The New Black,4,6,17,Male,0,1,,,
54935,2019/2/9,Saturday,Orange Is The New Black,1,6,53,Male,1,1,,,
85580,2019/2/11,Monday,Orange Is The New Black,2,1,29,Female,0,1,,,
50888,2019/2/11,Monday,Orange Is The New Black,3,10,4,Male,0,0,,,
121535,2019/2/11,Monday,Orange Is The New Black,3,10,42,Female,0,0,,,
11828,2019/2/10,Sunday,Orange Is The New Black,3,8,1,Male,0,1,,,
37990,2019/2/11,Monday,Orange Is The New Black,2,5,11,Female,0,1,,,
92218,2019/2/12,Tuesday,Orange Is The New Black,1,9,27,Male,0,1,,,
2661,2019/2/10,Sunday,Orange Is The New Black,1,10,13,Male,0,0,,,
153,2019/2/10,Sunday,Orange Is The New Black,4,9,49,Female,0,1,,,
66847,2019/2/12,Tuesday,Orange Is The New Black,1,6,48,Female,0,0,,,
1929,2019/2/12,Tuesday,Orange Is The New Black,2,1,31,Male,0,0,,,
59122,2019/2/12,Tuesday,Orange Is The New Black,2,8,30,Female,0,1,,,
6057,2019/2/12,Tuesday,Orange Is The New Black,4,4,56,Male,1,0,,,
25826,2019/2/10,Sunday,Orange Is The New Black,4,7,5,Female,0,1,,,
20108,2019/2/12,Tuesday,Orange Is The New Black,5,6,54,Male,1,0,,,
23278,2019/2/11,Monday,Orange Is The New Black,4,1,41,Male,0,1,,,
93858,2019/2/10,Sunday,Orange Is The New Black,3,1,15,Female,0,0,,,
121217,2019/2/12,Tuesday,Orange Is The New Black,5,2,52,Female,1,0,,,
111917,2019/2/9,Saturday,Orange Is The New Black,1,8,49,Female,0,0,,,
83703,2019/2/11,Monday,Orange Is The New Black,2,8,30,Male,0,0,,,
88747,2019/2/9,Saturday,Orange Is The New Black,4,2,29,Female,0,0,,,
4564,2019/2/10,Sunday,Orange Is The New Black,2,2,29,Female,0,0,,,
1555,2019/2/12,Tuesday,Orange Is The New Black,1,3,13,Male,0,0,,,
86806,2019/2/9,Saturday,Orange Is The New Black,5,9,25,Female,0,0,,,
59404,2019/2/11,Monday,Orange Is The New Black,4,3,25,Female,0,1,,,
59211,2019/2/12,Tuesday,Orange Is The New Black,3,3,24,Male,0,0,,,
2923,2019/2/11,Monday,Orange Is The New Black,2,4,26,Female,0,1,,,
71953,2019/2/10,Sunday,Orange Is The New Black,3,8,49,Female,0,0,,,
29036,2019/2/12,Tuesday,Orange Is The New Black,3,8,9,Female,0,0,,,
19384,2019/2/12,Tuesday,Orange Is The New Black,5,4,38,Female,0,1,,,
107644,2019/2/12,Tuesday,Orange Is The New Black,5,2,18,Female,0,0,,,
116624,2019/2/11,Monday,Orange Is The New Black,1,4,35,Female,0,0,,,
110392,2019/2/11,Monday,Orange Is The New Black,1,2,6,Male,0,1,,,
86669,2019/2/12,Tuesday,Orange Is The New Black,3,9,31,Female,0,0,,,
25384,2019/2/10,Sunday,Orange Is The New Black,3,7,43,Male,0,1,,,
79331,2019/2/12,Tuesday,Orange Is The New Black,5,2,11,Female,0,0,,,
39232,2019/2/9,Saturday,Orange Is The New Black,2,2,24,Female,0,1,,,
87914,2019/2/11,Monday,Orange Is The New Black,2,4,53,Female,1,1,,,
46937,2019/2/11,Monday,Orange Is The New Black,2,1,40,Female,0,0,,,
74199,2019/2/11,Monday,Orange Is The New Black,2,2,59,Female,1,0,,,
57112,2019/2/12,Tuesday,Orange Is The New Black,5,4,43,Female,0,0,,,
66094,2019/2/10,Sunday,Orange Is The New Black,4,8,7,Male,0,1,,,
